label,data
Fire,신림동 의류작업장 화재 발생 개요 장소 서울 관악구 신림 8동 564 건물 구조 양식 철근 조스 라브 지붕 41층 1동 349평 원인 조사 중 개요 상기 봉제 작업장 출입구에서 솔벤트로 의류 세척 작업 중 원인 미상 불씨에 의해 화재가 발생한 것으로 추정 되나 정확한 원인은 조사 중 피해 상황 인명피해 13명 사망 1명 부상 12명 부상자 권영대 남 33세 등 12명 화상 7명 타박 및 골절 5명 인명피해 발생 상황 출입문 옆 솔벤트 유증기 화재로 급격히 연소 확대되어 다른 출구가 없는 상황에서 내부에 있던 종업원들이 3층 베란다 등으로 뛰어 내려 골절 및 화상자가 다수 발생함 당초 부상자는 16명이었으나 4명은 경상으로 치료 후 귀가 재산피해 10500천원 인명피해 다량 발생으로 무선 교신 혼잡 지휘 장악에 곤란 화점층의 주된 출입구가 1개로서 발화 장소가 출입구 부분이므로 진입에 어려움 인명피해가 순간적으로 다수 발생 소방차 및 구조 구급대가 도착하기 전에 경찰 등 주위의 일반 차량으로 병원 이송함에 따라 부상자 파악이 지연됨 유사시 피난 탈출구가 전무한 상태에서 소방차가 도착하기 전성급한 탈출로 인명 피해 다수 발생 인명구조 및 구급 활동 분야 종사자들에 대한 화재안전의식 제고를 위해 소집교육 및 현장 소방훈련 실시 
Fire,화재 발생 후 KFPA에서 화재 현장조사 후 작성한 보고서를 기반으로 화재 위험성을 환기시키고 안전관리에 필요한 대책 등을 소개하는 코너입니다 용도 아파트 소방시설 현황 화재 발생 장소인 아파트는 소화기 옥 내 소화전설비 자동화재탐지설비 등이 설치되며 최고층이 15층으로 스프링클러 설비는 미설치됨 방재기술 케이블트레이 및 주위의 연소 상황 전기 샤프트의 상황 방화 구획 되지 않아 상부로 연기가 확대되었음  피해액 143094 천원  인명피해 없음 A동 지하 1층에 설치된 케이블 트레이  발화 원인 케이블 트레이 상부 전기 케이블의 경년열화에 의한 절연 파괴 전선이 과도하게 포설되는 경우 전선 피복의 절연이 열축적에 의해 파괴될 수 있으므로 케이블 트레이에 전기 케이블이 과도하게 포설되지 않도록 할 것  
Fire,화재 발생 상황  발화 일시 1998년 11월 6일 05 38 착대 현장 도착 1998년 11월 6일 05시 42분  진압일시 1998년 11월 6일 06시 20분  진화장소 대표자 제일 주유소 정지인 등 12명  화재 원인 제일 주유소에서 유조차가 지하 저장탱크에 휘발유를 주입 중 약 1000ℓ가 유출되어 하수구로 유입되면서 하수구에서 발생한 유증기가 점화원 원인 미상 의해 폭발한 사고  피해 상황 재산피해 5650천원 인명피해 2명 부 상 2명 여 2명  인원 및 장비 동원 현황 인명구조 및 진압 활동 사항 등 현장 서장 지휘 하에 발화 맨 홀 화재 진압 및 현장 접근 대기 맨홀에 유화재 투입 희석 조치 본 사고는 위험물 안전관리자 참여 없이 탱크에 주유하다 취급 부주의로 넘쳐 인근 하수구로 유입된 사고로 안전관리자 미참여 유류 취급 행위가 없도록 지도 감독을 철저히 하며 주유소 내 흡연행위 금지 및 롤러스케이트 룰 타고 주유하는 행위를 전면 금지토록 하고 
Fire,소재지 미국 Tennessee주 Gallatin 사고 일시 2011년 1차 사고 1월 31일  2차 사고 3월 29일  3차 사고 5월 27일 발화 장소 Hoeganaes Gallatin공장 내 분진 누적장소 사고 원인 다량의 금속 분진이 부유된 장소 인근에서 1차 사고는 전기 아크  ARC 2차 사고는 기계적 마찰 불꽃 그리고 3차 사고는 기계적 마찰로 인한 수소가스 폭발 및 불꽃에 의한 금속 분진 착화 인명피해 1차 사고 2명 사망  2차 사고 1명 부상  3차 사고 3명 사망 2명 부상  Hoeganaes사의 금속 분말은 열과 압력을 가하여 소형금속 부품을 만드는 자동차 산업에 주로 사용된다 1980년대 45000 톤의 금속 분말 제품을 생산하기 시작하였고 현재는 설비 증설을 통해 약 300000 톤의 제품을 생산하고 있다 1980년대에 비해 현재의 생산능력은 약 550 % 증가하였다 이 때 금속의 산화를 방지하고 산소를 제거하기 위하여 소둔로에는 수소 분위기가 조성된다 소둔로를 통과하는 공정에서 조분말은 더욱 두꺼운 고형화가 이루어지며 고형화된 조분말은 분쇄기로 보내져서 최종적으로 미세한 금속 분말 제품이 된다 1차 사고 2011년 1월 31일 2명 사망 Hoeganaes Gallatin공장에서 최종 생산된 금속 분말 제품은 스크류 컨베이어 및 승강식 운반기에 의하여 운반된다 2011년 1월 31일 5시경 Hoeganaes 공장의 근무자는 승강식 운반기가 탈락되었다고 생각하여 기계 분야 및 전기 분야의 보수기술자에게 정비를 요청했다 방재정보 격자는 승강기 모터가 재가동되자마자 화염에 휩싸였다고 진술했다 Gallatin시의 소방대원이 현장에 도착해서 전신에 심각한 화상을 입은 2명의 보수 기술자를 Nashville시에 있는 Vanderbilt 화상병원으로 이송하였다 2일 뒤 부상자 중 1명이 사망하였고 사고 4개월 후 2011년 5월 말에 다른 1명도 사망하였다 1월 31일 화재사고 전 운반기를 조사하는 1월 31일 화재사고 현장 보수기술자 모습 컴퓨터 그래픽 1월 31일 금속 분진 화재컴퓨터 그래픽 4 2 2차 사고 2011년 3월 29일 1명 부상 2차 사고 당시 Hoeganaes Gallatin공장에서는 연소로 개선 작업이 진행 중이었 다 작업자들은 점화기를 교체한 후 점화기에 천연가스 배관을 연결하는 작업을 남겨둔 상태였다 2011년 5월 27일 3명 사망 2명 부상 2차 사고가 발생한지 2개월이 지나서 금속 분진에 의한 3차 사고가 발생하였다 운전원은 가스 누출로 추정되는 소리 및 누출이 발생하고 있다고 생각되는 장소를 보존부서에 알렸다 6명의 유지 보수 기술자가 누출 지점을 찾으려고 시도 하였다 사고 분석 점화원 미국 화학안전위원회가 2010년 Hoeganaes사에서 실시한 금속 분진의 가연성에 대한 실험을 분석한 결과 2011년 1월 31일에 발생한 1차 금속 분진 화재의 점화원은 기동모터의 아크 arc일 것으로 추정하였다 이 실험에서 공장에서 취급하는 대표적인 금속 분말의 최소 착화 에너지는 500mJ보다 높은 것으로 나타났으나 연속적인 아크 arc에 의해 금속 분말이 점화될 수 있는 것으로 분석되었다 승강식 운반기의 기동모터는 접지가 되어 있지 않았으며 배선이 노출된 상태였고 모터에 전원을 공급해주는 전기 배선이 모터의 접속 배선함에 연결되지 않아서 방폭 구조에 미흡한 상태로 노출되어 있었다 2011년 1월경 승강기 모터에 노출된 전선 미국 화학안전위원회에서 정밀한 사고조사를 위하여 Hoeganaes사에 현장을 보전해 달라고 통지하였다 2011년 3월 29일과 2011년 5월 27일 발생한 화재 및 폭발사고의 점화원은 기계적 불꽃에너지였을 것으로 추정된다 이 보고서에는 1860년에서 1956년 사이 미국 과 캐나다에서 발생한 1000여건의 분 진폭발에 대하여 기술되어 있는데 이 중 80여건이 금속 분진 화재 및 폭발이었다 이로 인하여 미세한 가연 성분 진이 사고 지역에 전체적으로 누적되었고 보수 중 승강기가 재가동될 때 진동에 의하여 분진이 부유되어 사고의 원인이 되었다     
Fire,사우스캐롤라이나 소파 판매점  2007년 6월 18일 9명의 소방관이 사망한 찰스턴 소파 판매점의 화재 사고는 2001년 9 11 테러 사건에서 343명의 소방관이 사망한 이후 단일 사고에서 가장 많은 소방관 인명피해가 발생한 사고이다 사고의 원인은 밝혀지지 않았으나 쓰 레기 더미에서 발화가 시작된 것으로 볼 때 담배꽁초와 같이 부주의로 인한 발화원 방치로 추정된다 소 재 지 미 국 사우스캐롤라이나 Charleston  사고 일시 2007년 6월 18일 월 오후 6 시 56분경  발화 장소 매장 뒤편 쓰레기 더미  재산피해 소파 판매점 전소  인명피해 소방관 9명 사망  발화 원인 쓰레기 더미에 버려진 담배꽁초로 추정  건물개요 건물은 크게 중앙 전시장 동쪽 서쪽 전시장 창고 수리장 하역장으로 구성된다 장식 가구의 목재 성분과 전시장 창고에 보관된 가구들의 목재는 화재가 오랜 시간 지속 연소할 수 있는 연료가 되었다 정기 화재안전 점검의 기록에서도 스프링클러 설비 또는 옥내 소화전설비는 언급되어 있지 않다 건물은 최초 건축된 중앙 전시장에 덧붙이는 형식으로 증축되어 화재가 확산되기 용이한 구조였다 화재 상황 2007년 6월 18일 오후 6시 56분 화재가 처음 발견되었을 때 소파 판매점은 영업 중이었고 직원들은 전시장과 창고 안에서 근무 중이었다 화물 하역장 바깥에서 화재를 목격한 외부인의 신고를 받은 후 매장 관리인은 화물 하역장의 문 틀에서 화재를 발견하였다 다른 소화기를 들고 다시 화재 현장으로 달려간 관리인은 하역장이 완전히 화재에 휩싸인 것을 발견하였고 햐역장으로 들어가지 못한 채 외부에서 소화기를 분사하였다 신고 후 약 1분이 지난 7시 10분경 찰스턴 소방서의 소방차 11호 10호 사다리차 5호 진압 대장 4호 부소방서장이 출동 길에 올랐다 현장으로 달려가는 길에 진압 대장은 사고 현장의 연기 기둥을 목격하고 관제센터에 교신하였다 신고자는 매장의 직원으로서 수리장에서 일하고 있었다고 통화 시 주장하였다 소방서장은 부소방서장에게 연락하여 갇힌 신고자를 구조하도록 명령하였다 부소방서 장은 매장 관리인에게 갇힌 사람이 직원인지 확인을 요청하였고 매장 내에서 가구 수리를 담당하던 직원으로 확인되었다 매장 전면부에서 뿜어져 나오는 짙은 연기 구조 작업이 진행 중이던 오후 7시 27분 다수의 라디오 교신이 들리지 않으면서 몇 명의 소방관과의 교신이 끊어지거나 소방관이 길을 잃었다는 느낌을 주었다 깨진 유리창의 하단을 통해 신선한 공기가 중앙 전시장으로 빨려들어가면서 깨진 유리창의 상단에서는 갈색 연기가 더 짙게 뿜어져 나왔다 7시 51분경 중앙 전시장 서쪽의 지붕이 중앙 전시장 안쪽으로 무너져 내렸다 화재는 부분적으로 폐쇄된 방화셔터를 통과하여 동 쪽 전시장의 후면부로도 확산되었다 10시 이후에는 화재가 통제 가능한 수준으로 진압되었고 구조작전은 다음날인 2007년 6월 19일 오전 4시까지 계속 되었다 중앙 전시장에서는 6명의 소방관이 사망하였다 화재 초기 하역장에서 보이는 화염과 연기 발화 화재는 하역장 바깥 아스팔트 위에 버려진 폐가구와 쓰레기 더미에서 시작되었다 화재의 원인은 명확히 밝혀내지 못하였으나 쓰레기 더미에서 발화한 점과 직원들의 흡연이 상시 있었던 점으로 볼 때 부주의하게 버려진 담배꽁초로 추정할 뿐이다 유입된 공기가 중앙 전시장 후면부까지 도달하자 화재는 산소의 추 가 공급으로 인해 더욱 강렬하게 타오르기 시작했다 화염은 엄청난 속도로 중앙 전시장 후면으로부터 정면 서측 창문까지 확산되었다 중앙 전시장의 동쪽 측면에서는 두 개의 방화셔터가 작동하여 폐쇄되었지만 후면부측 세 번째 방화셔터가 폐쇄되었다 하역장 내부에서 화재가 성장하면서 복사열이 창고와 서쪽 전시장 후면부 벽의 금속 사이딩을 가열하였다 화재역학에 따른 환기 지침 마련 화재 현장의 상황에 따라 환기로 인한 공기 공급이 화재의 급격한 성장으로 이어질 수 있다 
Fire,전남 광양 탱크로리 차량 화재 사고 위험물에 대한 정보 파악 소홀과 소극적 대응으로 발생한 인명피해 사례 화재 발생 상황  발화 일시 발화 1998년 5월 9일 03시 25분 착대 현장 도착 1998년 5월 9일 03시 35분 2 진화 일시 1998년 5월 9일 03시 25분 ～ 04시 25분  발화 장소 사고 차량 현황 4대 타이탄 1톤 전북 81가 22324  발화 원인 화재에 의한 피해 500천원 인명피해 6명 사망 2 부상 4 화재에 의한 피해 3명 부상 기준 소화기 2대 04시 00분 중 마 광영파출소 출동 3 지원 요청 04 30 여천 소방서 특수재해구조대 응원요청 05 45 1차 출동 대 광양소방서 선발대 화점 방수 및 인명 검색 2차 출동 대 광양소방서 후발대 1차 출동 대와 연계 화점 방수 다 국내 및 외국의 화재 발생 사례를 비디오 등 자료를 수집 전파하여 간접 경험 통한 대응요령 공유 유사시 인명피해 및 재산피해 최소화 도모 
Fire,소재지 서울시 영등포구 여의도동 재산피해 32억5천만원 추정 화재 일시 2000년 2월 18일 금 20시20분 경 인명피해 부상 3명 화재 장소 지하공동구 화재 원인 송전선의 절연 불량  2000년 2월 18일 금요일 오후 8시20분 경 서울 영등포구 소재 B아파트 앞 지하공동구에서 송전선 구간에 설치된 절연 접속함의 합선에 의해 18일 저녁 8시 30분경 B아파트 앞 지하공동구 구간에서 처음 발생된 화재는 발화 후 2시간 가량 화재가 발생하여 이 일대 아파트 단지와  대형 건물 등에서 엄청난 양의 검은 연기와 유독가스를 공동구 출입구와 환기구로부터 뿜어 냈으며 내부에서 송배 전선과 통신케이블 등을 태우고 계속 연소 확대가 되어 이 일대 반경 2km 지역의 아파트 단지와 대형 건물 등에서 전기와 전화 및 통신망이 모두 두절되고 난방 공급이 중단되었다 소방대의 계속된 철야진화작업에도 불구하고 발화 다음날 오전까지 화재는 계속 되었고 발화한 지 17시간 만에 진화가 완료되었으며 사고 발생 58시간 만에야 일 오전 1 0시께는 매케한 연기가 인근 지하철 5호선 여의도 역사 내부로 유입되어 승객들과 보행 통신망이 완전 복구되어 정상 가동되었다 지하 공동구로부터 뿜어져 나오는 매연 Y 지하공동구 18일 저녁 시작된 화재는 발화한 지 17시간이 경과한 19일 오후 1시30분경에야 큰 불길이 잡혀 진화되기 시작하였으며 20일 오전이 되어서야 완전히 진화되었고 내부 유독가스 제거 작업 이 완료되었으며 사고 발생  5 8시간만인 2 일 1 오전 6시경에 화재로 인해 끊겼던 통신망이 완전 지하공동구는 전력통신용 케이블이나 가스 냉난방용 배관 등 이와 비슷한 선로를 하나의 복구되어 정상 가동되기 시작하였다 관로에 집합 설치함으로써 도심 지역에서 공간 효율을 높이고 유지 관리의 효율을 제고하며 도 시 미관을 고려한다는 측면에서 권장되고 있는 시설로서 전력구 또는 통신구 하나만으로 구성 된 단독 구도 포함할 수 있다 화재가 발생하자 인근 소방서의 소방차가 진화작업에 나섰으나 좁은 공간의 지하공동구로부 이번 화재가 발생한 Y 공동구는 서울 지역에 설치된 5개소의 공공용지하 공동구 시설 중의 하 터 많은 양의 연기와 유독가스가 뿜어져 나오는 데다 지하 공동구 내부의 정확한 발화 지점을 알 나로 다른 목동 개포가 락상계 등의 4개소의 공동구 시설이 8 7년과 8 9년에 준공된  데 비 지 못해 화재 발생 초기에는 한동안 진화에 어려움을 겪었다 이후 화학소방차 등 특수장비를 동 해 78년에 준공되어 가장 오래되었으며 그 시설 및 설치 현황은 다음과 같다 원해 여러 곳의 공동구 출입구 에서 동시에 철야진화작업을 벌여 발화한 지 17시간 만인 19일 오후 1시 30분경에야 큰 불길이 잡혔으며 이후에도 남은 불씨를 제거하고 공동구 내부로 공기를 외부로 통하는 개구부로는 맨홀 13개소 환기구 36개소가 설치되 어 있고 이밖에 배수펌프 조명시설 및 인터폰 시설 등이 설치 되어 있다 Y 지하공동구 케이블 설치비 10억원 지역난방공사의 보온관 수리비 3억원 등 모두 35억여원에 이를 것으로 외부 발화원에 의한 경우로 대별하고 그에 따른 구체적인 발화 원인을 살펴보면 다음과 같다 케이블 화재의 원인 다음날 아침까지도 전기와 전화가 재개되지 않는 등 많은 생활불편을 끼쳤고 통신망은 사 고 발생 3일 후인 21일 오전 6시에야 복구되어 사고 당일날과 토요일 및 일요일까지 9개 금융 1 케이블 자체 발화원에 의 한 화재 기관의 13개 지점의 업무가 중단되었다 인명피해는 진화작업 도 중 소방관 3명이 가벼운 경상 절연물의 손상 열화 등으로 인한 절연 파괴에 의 한 발화
Fire,07년 12월 28일 금 화재 조사팀 경기 안산시 불법 성인 오락실 화재 현지조사 결과 보고 인명피해가 컸던 주요 요인 불법영업 은폐를 위한 비상구 및 창문 폐쇄 등 소방상 취약 화재 장소는 최근 2년간 공실 상태였으나 07년 12월 25일 화부터 불법 영업 개시함 용접작업 시 안전 소홀 작업자 이희석가 용접 작업시 화재예방조치를 소홀히 함 07년 현황 총 1750건 사망 15명 부상 74명 피해액 80억원 인천 뉴코아아울렛 화재 06년 12월 26일 부상 4명 문제점 및 시사점 교훈 사행성 오락실 불법 영업으로 비상구 폐쇄 등 소방안전 취약 불법 영업장 등 안전관리 사각지대 일제 단속 경찰 및 문광부 등과 공조 필요 용접 작업자의 소방안전의식 결여 용접공에 대한 근본적 소방안전의식 고취 공사장 작업장에 대한 지도 점검 및 화재예방 교육 강화 
Fire,D 중공업  일반사항 소 재 지 경남 사천  발화 일시 2005년 8월 13일 토 오전 10시 50분  발화 장소 공장동 압축기 내구성 실험실  재산피해 20억원 추정 재조달가액 기준  인명피해 1명 부상  발화 원인 용접 불티 건물개요 1992년 준공된 건물로서 공장동 및 6개의 부속 건물이 있었으며 본 공장은 철골조 철골지붕틀 위 샌드위치 패널 구조로서 25439㎡ 규모이다 이 중 288㎡는 1996년에 증축되었다 화재 상황 에어컨 시제품 성능 시험 중 응축 기름의 온도를 조절하는 기계실 냉동기의 동배관 용접부가 구동 모터의 진동으로 균열이 발생하여 냉매가 완전히 누설되는 고장이 발생하였다 화재 발생 후 인근 군부대와 소방서에서 출동하여 진화작업을 하였으 며 발화 후 1시간이 경과한 후 불을 끌 수 있었다 용접 불티가 흡음재에 착화되어 불꽃이 일자 급한 나머지 작업자가 손으로 두드려 끄려고 했으나 끄지 못 하였다고 한다 2004년도 특수건물 화재 조사 분석에 의하면 공장에서 발생하는 화재 원인 중 불티로 인한 화재가 약 13% 정도를 차지하고 있어 전기 화재 다음으로 많은 화재 원인이 되고 있다 특 히 용접 및 용단 작업이 허가된 장소에서 이동식 용접기로 작업을 하는 도 중에 많은 화재가 발생하고 있는 데 이번 사고도 같은 사례가 되었다 전기 아크 또는 산소-연료 가스의 화염 자체는 작업장 주위의 가 연물을 가열시키며 가연성 물질 저장 용기로 사용된 후 적절히 청소되지 않거나 불활성 가스로 퍼지되지 않은 용기에서 작업하는 경우 화재 및 폭발을 일으킨다 이번 화재가 발생한 내구 실험실에는 바닥을 제외한 벽체와 천장에 방음을 위하여 폴리우레탄 재질의 계란판형 방음재를 설치하여 화재에 취약한 장소였다  
Fire,차량 화재 발화 일시 1999년 11월 오후 2시경  발화 위치 차량 하부  인명피해 운전자 1명 사망  재산피해 차량 전소  발화 원인 점화 플러그 불량으로 인한 미 연소 혼합가스의 발화  차량 뒤쪽 근처에서 화염이 나무 사이로부터 보였고 이것이 불이 난 것이 아닐까 하고 여겼다고 한다 엔진은 차량 뒷부분의 바닥 밑부분에 위치하고 있었지만 특히 배출 매니폴드 커버와 촉매장치 근처 및 그 위의 바닥 밑쪽에서 심하게 탄 것을 보아서 이 근처가 발화 장소인 것으로 여겨진다 휴즈의 용단 촉매장치 내 삽입되어 있는 배기 온도 센서 온도 휴즈 는 녹아버려 촉매장치는 용단 온도 800~900℃ 이 상의 고온에 달했던 것으로 판단된다 절손 파단면의 검토 절손 원인을 연구해보기 위해 전자 현미경으로 파단면을 관찰해 본 결과 균열 기점은 피로 초기의 특징이 보이고 균열이 엔진 진동에 의해 커진 것으로 보인다 
Fire,위험관리 정보 주차된 차량에서 발생한 치명적 화재의 재구성 1994년 11월에 23세 여자가 이른 아침에 화재로 사망했다 이 화재는 외딴 장소에서 발생되어 화재의 발견과 진화가 지연되었다 그는 그녀를 구조하기 위해 화물칸의 문을 열려고 하였으나 열 수가 없었다 다급해진 그는 큰소리로 외치기 시작했다 왜냐하면 남자 피해자가 차량 내 휘발유에 불이 붙어 차량에서 도망쳤고 문이 닫혀진 차량 안에 여자 희생자는 갇히게 되었고 차량의 화재 피해와 희생자 피해 상태는 너무 심했기 때문이다 피해자의 부상은 그의 진술과 일치하지 않았고 사건에 대한 묘사가 전체적으로 그럴듯하지 않았다 재판이 다가 왔을 때 피고 측 전문가들에 의해 제기된 질문들이 지방검찰청으로 하여금 화재의 근원 원인 진행에 관한 외부의 의견을 찾게 하였다  장면 새크라멘 토 강 델타 외딴 곳에서 발생한 장면이다 차량은 화물 공간 리어도어 및 측면 도어를 빙 둘러 창이 추가된 1976년식 Dodge Sportsman 밴이다 차량 화재 전에는 적어도 하루 동안 주차를 했었다 1994년 11월 이른 아침에 23세의 여성이 숨졌던 1976년 식 Dodge Sportsman 밴 기록에 의하면 화재는 5시 30분경 지역 주민에 의해서 발견되었으며 화염을 목격 하고 소방서에 신고를 했다 그는 자신의 얼굴과 팔에 그을음 자국이 있었고 그의 머리 손 그리고 짧은 다리에는 찰과상이 있었다 그는 연기를 흡입하여 고통을 호소하고 있어 치료를 위해 병원으로 옮겨졌다 신체의 오른쪽 절반은 화재로 인한 고열에 노출되어 골격만 남아 있는 상태였다 Korean Fire Protection Association 2방 재정보 그림2 여성 희생자 잔해가 남아 있는 차량 내부 사진 차량 관찰 차량은 화재가 일어난 일 정 시간 동안 움직이지 않았기 때문에 일반적인 화재 발 화 원인으로 전기적인 결함 또는 연료 계통의 시스템 고장은 고려 사항이 아니다 그 이유는 이 차량 내부에는 요리를 하거나 난방기기가 없었기 때문이다 문 주위 화재손상은 모든 문이 닫혔진 상태로 매우 방대한 화재로 인해 차량 시스템은 모두 망가졌다 운전석과 뒷문 및 옆 문은 모두 잠겨져 있는 상태로 발견되었다 남아있는 박스 안에는 옷가지와 담요들이 얼마나 많은 화재 하중이 존재했는지를 알려준다 왼쪽 다리는 옆 문 발 밑 공간의 위치에 의해 보호되어 약간 손상된 정도였다 일산화탄 소헤모글로빈 COHb 수치는 41 5%였고 낮은 수치지만 필로폰과 암페타민이 피해자의 혈액에서 발견되었다 피해자의 앉았 던 자세를 미루어 보아 여자 피해자가 어떤 탈출도 시도 할 수 없을 만큼 화재가 급속도록 발전되었다는 것이 의심되었다 분석 화재조사관은 방화라는 몇 가지 증거를 발견했다 주차된 차량에서 어떠한 우연적인 발화 원인이 확인되지 않았다 차량 안의 가연성 액체에 접근 할 수 있었다 화재가 지속되었던 시간은 소방서에 화재신고가 접수된 인근 주민의 진술에 따라 최소 30분 정도로 추정할 수 있다 물론 화재로 인한 열 발산은 사용되어진 연료의 종류와 분포 그리고 통풍에 따라 달라진다 창문이 깨지게 되면 화재의 크기가 비례적으로 성장할 수 있다 유리창 문 수직 높이는 40cm 열리는 구조임에도 광범위한 전체 창문의 개방 면적은 33m2이다  화재가 났던 실체 차량과 동일한 차량으로 재현 실험 시간 관계상 화재 차량에서 발견된 화재 하중의 종류에는 중복이 있지만 약 9kg 플라스틱으로 시뮬레이션 했다 다섯 열전대는 피해자 사체가 놓여 있던 곳으로 추정되는 장소에 좌석 뒤편의 차량 중앙 근처 다양한 높이에 따라 세 가지 장소에 설치하였다 하나는 점화원으로 추정되는 운전석 뒤편에 설치하였다 나머지 창문은 점화 후 6-8 분의 간격으로 깨졌고 오전 7시 20분경에 경첩으로 닫혔던 부분도 모든 창문이 깨졌다는 것을 재현하기 위해 열렸다 모든 유리 파편에는 차량 내부에서 발생한 연기 화재로부터 생긴 그을음이 있었다 게다가 개방된 내부의 구획된 실에서는 90초 안에 산소 0 농도가 내려갔고 이산화탄소 농도는 15% 정도로 증가하며 문이 완전히 폐쇄되면 이산화탄소 농도는 100%에 도달한다 분명히 의식이 있었던 희생자 여자 피해자는 희박한 산소가 있는 장소인 반면에 Korean Fire Protection Association 8방 재정보 이산화탄소의 농도는 매우 짙고 매우 뜨거운 수증기가 있는 환경에 노출되었다 이러한 가스의 흡입은 몇 호흡만으로 호흡 장애가 유도 것으로 예상되어진다 이 메커니즘은 공기를 통해 확산하면서 혼합되는 가연성 액체 증기를 통해서 발생한 플래시오버가 사망 원인으로 제시되었다 그림 5a 차량 뒤편에서 시간에 따른 온도 변화 화살점은 창문이 깨진 3분 45초이다 Korean Fire Protection Association 9방 재정보 차량 중앙에서 시간에 따른 온도 변화 이러한 사망자 중 일부는 자동차 사고로 가솔린 유출과 연결되어 있다 게다가 온도는 휘발유나 캠핑 연료로서 NFPA에서 언급된 다른 연료를 위에 기록 된 것과 같은 동위 연료 750℃~900℃ 인 탄화수소 연료의 지속된 화재 온도보다 높게 기록 되었다 DeHaan의 저서에서 언급되어졌던 사실이 이번 Korean Fire Protection Association 10 방재정보시험에서 탄화수소 연료는 의외로 짧은 시간 동안에 연료를 소비하여 탈 수 있다는 사실이 드러났다 이것은 가연성 액체의 매우 많은 용량이 없을 경우에는 가연성 액체를 통한 화염의 지속성은 매우 짧을 것을 의미한다 따라서 짧은 시간 동안 화재에 의해 유도된 손상은 그에 상응하여 제한적일 수 있다 차량 테스트에서 보여지는 상태의 온도는 화장장의 온도와 비슷하기 때문에 분명히 사람 몸을 주어진 2-3시간에 재로 만들어 줄어들게 할 수 있다 이것은 차량의 내부 중앙을 향하는 몸의 부분이어서 가장 엄청난 방열 및 화재로부터 대류적 열 전달을 받았다 차량 화재 테스트의 관찰은 온도가 증가하고 있었으나 특히 천정에서 몇 몇 활동은 허용하는 연기가 자욱한 환경을 보여준다 이번 시험 동안 대략 4분에 관찰되어진 점화와 약 1500℃ 이상의 최고온도 사이에 시간적인 간격이 차량 안에서 의식 있는 사람이 탈출 할 수 있다는 것이 적절하다 결론 보고서에 따르면 예를 들어 증거물 또는 취합된 샘플에 대한 실험 결과와 같은 이 특별한 케이스에 대해 불완전한 데이터뿐만 아니라 화재의 확산에 관한 더 적은 정보로 접근했던 최초의 조사자들이 왜 그들이 가연성 액체에 의한 살인사건으로 왜 결론지었는지에 대해 인식되어질 수 있다 차량 화재시험의 결과는 다소 발화의 방식과 그 원인과 관련하여 연료의 정확한 분사에 의존한다는 것에 동의한다 발화 원인에 대한 단서는 화재 후에 촛불의 잔여물이 어떤 것도 발견되지 않았기 때문에 촛불이 사용되어졌었다는 진술이다 그러한 종류의 연료에서 적절한 발화의 원인에 주어진 문제는 화재가 어떻게 진행되어 지는가이다 
Fire,전기적 원인에 의한 실험실 화재  사고 개요 일시 2008년 10월 19일 07시 40분경 장소 광주 소재 모 대학교 재해 사항 1명 부상 유독가스 흡입 약 5천여만원 재산피해  사고 발생 과정 2008년 10월 19일 07시 38분경 조선대학교 2공학관 5층 화학공정실험실에서 원인 모를 화재로 인해 실험실 내 화재 경보시스템이 작동하여 07시 40분 분경 건물 경비근무자가 소방서에 신고 건조기의 온도 조절기의 고장 또는 누전 등의 전기적 원인에 의해 화재가 발생한 것으로 추정 약 5천여만원의 재산피해 발생 사고 발생 원인 건조기의 온도 조절기 고장 또는 누전 등 전기적 원인 여러 가지 유해 요인으로 인하여 건강산 문제점이 발생할 우려가 높은 공간에서의 기숙으로 유독가스 흡입에 의한 인명 피해 발생  동종 사고 방지대책 퇴실 시 실험기기의 전원 Off 안전교육을 통해 사고 발생의 원인이 될 수 있는 기기의 취급 방법과 실험기기의 전원을 차단한 후 퇴실하도록 지시한다 
